FFDr	FFDp	SFD	GZD	TVT	SKP	nfp	nsp	nap	s1	s2	nlett1	ISL	OSL	f	pred	ILP	haveFixation	haveFirstPass
158	0	158	158	158	0	1	0	1	0	0	9	11.785564	5.650628	2.173186	0	0.6123945	1	1
156	0	156	156	156	0	1	0	1	0	0	4	5.650628	4.557916	5.456419	0.166667	0.3549146	1	1
158	0	158	158	158	0	1	0	1	0	0	3	4.557916	7.763235	6.475158	0.305556	0.33312225	1	1
152	152	0	384	384	0	2	0	2	0	0	9	7.763235	9.660283	2.778874	0.027778	0.5095724	1	1
238	0	238	238	238	0	1	0	1	0	0	12	9.660283	12.729587	2.857332	0	0.587788153846154	1	1
0	0	0	132	132	0	0	0	0	0	0	11	12.729587	0	3.34262	0.736111	0	1	1
0	0	0	184	184	0	0	0	0	0	0	3	0	5.648665	5.698007	0.180556	0	1	1
196	0	196	196	196	0	1	0	1	0	0	4	5.648665	7.487353	3.967642	0	0.6835374	1	1
248	0	248	248	248	0	1	0	1	0	1	6	7.487353	8.225132	4.6832	0	0.843577142857143	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.784187	0	0	0	0
174	0	174	174	174	0	1	0	1	1	1	8	8.225132	12.708396	2.190332	0	0.347796888888889	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.434424	0.888889	0	0	0
156	0	156	156	156	0	1	0	1	1	0	4	12.708396	8.56104699999999	5.748614	0.263889	0.5677136	1	1
0	0	0	130	130	0	0	0	0	0	0	11	8.56104699999999	0	0.69897	0	0	1	1
0	0	0	300	300	0	0	0	0	0	0	4	0	8.43352	4.007364	0	0	1	1
136	0	136	136	136	0	1	0	1	0	0	6	8.43352	5.793378	4.627755	0.054795	0.814145714285714	1	1
228	0	228	228	228	0	1	0	1	0	1	4	5.793378	5.522375	5.456419	0.027397	0.8984796	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	5.414248	0.013699	0	0	0
176	176	0	334	334	0	2	0	2	0	0	4	5.522375	4.942986	5.748614	0.013699	0.0029546	1	1
114	0	114	114	114	0	1	0	1	0	1	9	4.942986	9.450578	2.588832	0.027397	0.493845	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.93638	0.191781	0	0	0
240	240	0	356	356	0	2	0	2	1	0	8	9.450578	9.898887	2.661813	0.150685	0.0432253333333333	1	1
0	0	0	128	128	0	0	0	0	0	0	11	9.898887	0	3.090611	0.232877	0	1	1
0	0	0	314	314	0	0	0	0	0	0	3	0	7.645543	5.698007	0.234375	0	1	1
174	0	174	174	174	0	1	0	1	0	0	11	7.645543	9.586095	2.775246	0	0.475039916666667	1	1
180	0	180	180	180	0	1	0	1	0	0	3	9.586095	4.548789	6.509479	0.5	0.8216435	1	1
156	0	156	156	156	0	1	0	1	0	1	3	4.548789	6.485513	4.009111	0.063492	0.95884075	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.878413	0.460317	0	0	0
194	0	194	194	194	0	1	0	1	0	0	4	6.485513	6.821649	4.711698	0.015873	0.4641752	1	1
272	0	272	272	272	0	1	0	1	0	1	10	6.821649	11.081538	2.012837	0	0.376593181818182	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.703461	0.84127	0	0	0
160	0	160	160	160	0	1	0	1	1	0	3	11.081538	7.764861	6.475158	0.698413	0.05601575	1	1
158	0	158	158	158	0	1	0	1	0	1	10	7.764861	12.718127	2.989895	0	0.362629454545455	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.93638	0.587302	0	0	0
0	0	0	392	392	0	0	0	0	1	0	7	12.718127	0	2.356026	0.539683	0	1	1
0	0	0	216	216	0	0	0	0	0	0	5	0	7.44563	3.715669	0	0	1	1
150	0	150	150	150	0	1	0	1	0	0	6	7.44563	6.730318	3.361161	0.014706	0.634825428571429	1	1
166	0	166	166	166	0	1	0	1	0	1	5	6.730318	6.85222	4.986248	0.029412	0.695682666666667	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	4.802787	0	0	0	0
114	114	0	278	278	0	2	0	2	1	0	7	6.85222	7.73153	3.437909	0.014706	0.0032895	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.509479	0.838235	0	0	0
150	150	0	344	344	0	2	0	2	1	0	10	7.73153	12.916604	3.378761	0.014706	0.122646454545455	1	1
0	0	0	196	196	0	0	0	0	0	0	14	12.916604	0	2.790988	0.323529	0	1	1
0	0	0	334	334	0	0	0	0	0	0	10	0	8.18537	2.004321	0	0	1	1
248	0	248	248	248	0	1	0	1	0	1	5	8.18537	8.712594	3.620552	0	0.348734333333333	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.460754	0.013889	0	0	0
170	0	170	170	170	0	1	0	1	1	0	2	8.712594	4.802416	5.776456	0.408451	0.268333333333333	1	1
218	0	218	218	218	0	1	0	1	0	0	6	4.802416	8.527733	3.915611	0.028169	0.372488	1	1
202	0	202	202	202	0	1	0	1	0	0	6	8.527733	7.497701	4.279119	0.028169	0.590735571428571	1	1
0	0	0	138	138	0	0	0	0	0	0	7	7.497701	0	4.726271	0.633803	0	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	4.36929	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0	3.904553	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.434424	0.012821	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.781731	0.012821	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0	4.989521	0.025641	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0	2.889302	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	9	0	0	3.189771	0.653846	0	0	0
0	0	0	202	202	0	0	0	0	0	0	4	0	7.71655	4.57344	0	0	1	1
132	0	132	132	132	0	1	0	1	0	0	10	7.71655	9.506583	2.521138	0	0.439428363636364	1	1
158	0	158	158	158	0	1	0	1	0	1	5	9.506583	7.631296	3.872622	0.083333	0.556715833333333	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.460754	0.083333	0	0	0
176	0	176	176	176	0	1	0	1	1	0	4	7.631296	7.409167	5.902784	0.066667	0.1943182	1	1
220	0	220	220	220	0	1	0	1	0	0	4	7.409167	7.232742	3.616476	0	0.6761516	1	1
200	0	200	200	200	0	1	0	1	0	0	9	7.232742	11.285438	3.261025	0	0.56135	1	1
0	0	0	204	204	0	0	0	0	0	0	13	11.285438	0	2.677607	0.216667	0	1	1
0	0	0	210	210	0	0	0	0	0	0	3	0	6.708229	5.698007	0.21519	0	1	1
160	0	160	160	160	0	1	0	1	0	0	9	6.708229	10.31809	2.826075	0	0.4848229	1	1
192	0	192	192	192	0	1	0	1	0	1	8	10.31809	9.1667	4.019449	0	0.574035444444444	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.078625	0.24359	0	0	0
212	212	0	336	336	0	2	0	2	1	0	9	9.1667	10.302607	2.426511	0	0.1333019	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.893774	0.24359	0	0	0
0	0	0	238	238	0	1	0	1	1	0	3	10.302607	0	6.509479	0.282051	0	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	4.980408	0.551282	0	0	0
0	0	0	180	180	0	0	0	0	0	0	3	0	4.962568	5.437963	0.014085	0	1	1
164	0	164	164	164	0	1	0	1	0	0	4	4.962568	6.766438	5.447343	0.070423	0.4364024	1	1
172	0	172	172	172	0	1	0	1	0	0	4	6.766438	7.785809	5.902784	0.140845	0.78969	1	1
126	0	126	126	126	0	1	0	1	0	1	11	7.785809	9.933797	3.458789	0	0.56118825	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.460892	0	0	0	0
180	180	0	658	832	0	3	1	4	1	0	10	9.933797	9.329038	2.664642	0	0.0607323636363636	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.434424	0.366197	0	0	0
0	0	0	194	194	0	0	0	0	0	0	9	9.329038	11.801712	3.90977	0	0	1	1
0	0	0	280	280	0	0	0	0	0	0	10	0	11.037845	4.046378	0	0	1	1
152	0	152	152	152	0	1	0	1	0	1	5	11.037845	7.568951	5.2925	0.044118	0.8637975	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	5.902784	0.014706	0	0	0
144	0	144	144	144	0	1	0	1	0	0	3	7.568951	5.10126	6.475158	0.823529	0.437934	1	1
178	0	178	178	178	0	1	0	1	0	1	6	5.10126	10.470476	2.673021	0.014706	0.407570857142857	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	4.815239	0.014925	0	0	0
240	0	240	240	240	0	1	0	1	1	0	5	10.470476	5.805961	3.674861	0.029851	0.053912	1	1
94	94	0	220	220	0	2	0	2	0	0	6	5.805961	8.011336	4.970272	0	0.0184904285714286	1	1
0	0	0	100	100	0	0	0	0	0	0	9	8.011336	0	2.518514	0.044776	0	1	1
0	0	0	200	200	0	0	0	0	0	0	3	0	6.743782	5.698007	0.179104	0	1	1
138	0	138	138	138	0	1	0	1	0	0	10	6.743782	10.851886	3.805705	0	0.470805909090909	1	1
284	0	284	284	284	0	1	0	1	0	0	5	10.851886	6.517339	4.343625	0	0.8384585	1	1
192	0	192	192	192	0	1	0	1	0	1	6	6.517339	8.464591	3.31133	0	0.792584285714286	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	5.065053	0.38806	0	0	0
184	0	184	184	184	0	1	0	1	1	0	10	8.464591	9.824737	2.071882	0	0.182971	1	1
102	0	102	102	102	0	1	0	1	0	0	3	9.824737	6.76532	4.662626	0.014925	0.2093545	1	1
140	0	140	140	140	0	1	0	1	0	0	5	6.76532	9.46682699999999	3.255996	0	0.600456333333333	1	1
0	0	0	138	138	0	0	0	0	0	0	11	9.46682699999999	0	2.657056	0.014925	0	1	1
0	0	0	260	260	0	0	0	0	0	0	9	0	10.274132	1.748188	0	0	1	1
462	0	462	462	462	0	1	0	1	0	1	6	10.274132	6.791742	1.851258	0	0.683822857142857	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.840556	0.082192	0	0	0
138	0	138	138	138	0	1	0	1	1	0	2	6.791742	5.702995	2.245513	0	0.192834	1	1
118	0	118	118	118	0	1	0	1	0	0	3	5.702995	6.325404	6.434424	0.986301	0.82037425	1	1
128	0	128	128	128	0	1	0	1	0	1	6	6.325404	7.164564	2.78533	0	0.800985857142857	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	5.447343	0.342466	0	0	0
132	132	0	262	262	0	2	0	2	1	0	12	7.164564	12.481539	3.63367	0	0.0593434615384615	1	1
0	0	0	130	130	0	0	0	0	0	0	10	12.481539	0	2.91803	0.191781	0	1	1
0	0	0	280	280	0	0	0	0	0	0	4	0	7.961774	3.756788	0	0	1	1
206	0	206	206	206	0	1	0	1	0	0	5	7.961774	3.808786	4.022428	0.015873	0.881148833333333	1	1
216	0	216	216	216	0	1	0	1	0	1	3	3.808786	5.748313	5.878413	0	0.77391975	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.509479	0.16129	0	0	0
172	0	172	172	172	0	1	0	1	0	0	9	5.748313	11.015698	3.427648	0	0.0843992	1	1
172	0	172	172	172	0	1	0	1	0	0	6	11.015698	5.183941	2.640481	0	0.26567	1	1
246	0	246	246	246	0	1	0	1	0	0	2	5.183941	8.28064000000001	6.203778	0.04918	0.0145436666666667	1	1
160	0	160	160	160	0	1	0	1	0	0	12	8.28064000000001	8.831681	2.432969	0	0.409559307692308	1	1
0	0	0	120	120	0	0	0	0	0	0	9	8.831681	0	2.071882	0.081967	0	1	1
0	0	0	320	320	0	0	0	0	0	1	12	0	13.331397	2.515874	0	0	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	3.761853	0	0	0	0
194	0	194	194	194	0	1	0	1	1	0	3	13.331397	9.006875	6.475158	0.028986	0.25062275	1	1
226	0	226	226	442	0	1	1	2	0	0	6	9.006875	3.389332	2.599883	0	0.858480857142857	1	1
64	64	0	64	300	0	1	1	2	0	0	4	3.389332	5.201862	3.902275	0	0.4797396	1	1
182	0	182	182	182	0	1	0	1	0	0	6	5.371801	7.248559	4.736986	0.014706	0.616653571428571	1	1
174	0	174	174	174	0	1	0	1	0	1	7	7.248559	10.817171	4.494322	0.058824	0.57064175	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.509479	0.014706	0	0	0
0	0	0	162	162	0	1	0	1	1	0	6	10.817171	0	3.31534	0.029412	0	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	3.146438	0.558824	0	0	0
0	0	0	360	360	0	0	0	0	0	0	4	0	6.776487	3.034227	0	0	1	1
158	0	158	158	158	0	1	0	1	0	1	5	6.776487	6.190361	3.407731	0	0.804237	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	5.447343	0.794118	0	0	0
132	0	132	132	132	0	1	0	1	1	0	5	6.190361	6.59833	5.912923	0.044118	0.0026305	1	1
124	0	124	124	124	0	1	0	1	0	0	2	6.59833	6.825841	5.545333	0.235294	0.204704333333333	1	1
146	0	146	146	146	0	1	0	1	0	1	5	6.825841	6.46598	4.022428	0.073529	0.739992333333333	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.565319	1	0	0	0
0	0	0	132	132	0	0	0	0	1	0	7	6.46598	0	4.484528	0.768116	0	1	1
0	0	0	306	306	0	0	0	0	0	0	5	0	7.727309	3.909235	0	0	1	1
172	0	172	172	172	0	1	0	1	0	0	4	7.727309	4.084283	5.447343	0	0.8242636	1	1
122	0	122	122	122	0	1	0	1	0	0	4	4.084283	4.877884	5.007718	0.092308	0.6411202	1	1
220	0	220	220	220	0	1	0	1	0	0	6	4.877884	7.541602	3.821251	0	0.440497857142857	1	1
192	0	192	192	192	0	1	0	1	0	1	7	7.541602	10.189004	3.857875	0	0.453135875	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.434424	0.153846	0	0	0
0	0	0	220	220	0	0	0	0	1	0	7	10.189004	0	2.567026	0.261538	0	1	1
0	0	0	206	206	0	0	0	0	0	0	2	0	6.416614	5.233014	0.016129	0	1	1
162	0	162	162	162	0	1	0	1	0	0	4	6.416614	6.320477	3.396199	0	0.8403292	1	1
168	0	168	168	168	0	1	0	1	0	0	6	6.320477	5.866587	4.831851	0	0.788874714285714	1	1
186	0	186	186	186	0	1	0	1	0	1	5	5.866587	9.57487	2.155336	0	0.731451666666667	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.434424	0.983871	0	0	0
162	0	162	162	162	0	1	0	1	1	0	4	9.57487	6.038854	4.14192	0.967742	0.792716	1	1
0	0	0	178	178	0	1	0	1	0	0	6	6.038854	0	4.400918	0.935484	0	1	1
0	0	0	0	0	0	0	0	0	0	0	7	0	0	5.51737	0.967742	0	0	0
0	0	0	380	380	0	0	0	0	0	0	8	0	10.248018	3.068557	0	0	1	1
220	0	220	220	220	0	1	0	1	0	1	7	10.248018	9.223895	3.184691	0	0.732367375	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.475158	0.042254	0	0	0
334	0	334	334	334	0	1	0	1	1	1	9	9.223895	12.191515	0.954243	0	0.3082834	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	4.662626	0.014085	0	0	0
128	128	0	222	222	0	2	0	2	1	0	5	12.191515	9.794591	3.99273	0.084507	0.2123915	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.509479	0.901408	0	0	0
0	0	0	134	134	0	0	0	0	1	0	9	9.794591	0	2.369216	0.169014	0	1	1
0	0	0	216	216	0	0	0	0	0	0	3	0	3.759626	5.698007	0.171429	0	1	1
128	128	0	236	236	0	2	0	2	0	0	10	3.759626	6.209482	3.246252	0	0.167092818181818	1	1
254	254	0	334	334	0	2	0	2	0	0	9	6.209482	8.501832	2.071882	0	0.4246982	1	1
172	0	172	172	172	0	1	0	1	0	1	7	8.501832	8.749254	3.146438	0.014286	0.705801875	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	5.258093	0	0	0	0
254	0	254	254	254	0	1	0	1	1	1	10	8.749254	15.542988	2.900913	0.014286	0.308697181818182	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	5.39066	0.457143	0	0	0
216	216	0	324	324	0	2	0	2	1	0	8	15.542988	0	4.068705	0	0.215406333333333	1	1
0	0	0	0	0	0	0	0	0	0	0	8	0	0	2.618048	0.014286	0	0	0
0	0	0	208	208	0	0	0	0	0	1	2	0	5.664784	5.13798	0	0	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.509479	0.446154	0	0	0
190	190	0	482	482	0	2	0	2	1	0	5	5.664784	8.716427	3.732474	0	0.0158186666666667	1	1
160	0	160	160	160	0	1	0	1	0	0	11	8.716427	10.5087	2.089905	0	0.544305583333333	1	1
218	0	218	218	218	0	1	0	1	0	0	6	10.5087	6.408118	3.572523	0.046154	0.720052428571429	1	1
154	0	154	154	154	0	1	0	1	0	1	4	6.408118	8.226266	4.80345	0.030769	0.889697	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.784187	0.092308	0	0	0
134	134	0	232	232	0	2	0	2	0	0	9	8.226266	9.090285	1.041393	0.015385	0.3674751	1	1
0	0	0	96	96	0	0	0	0	0	0	10	9.090285	0	3.796436	0.615385	0	1	1
0	0	0	168	168	0	0	0	0	0	0	3	0	5.778625	5.425435	0.188406	0	1	1
312	0	312	312	312	0	1	0	1	0	0	5	5.778625	6.812141	3.504199	0	0.631143166666667	1	1
200	0	200	200	200	0	1	0	1	0	0	4	6.812141	5.98981	5.208495	0	0.9198	1	1
140	0	140	140	140	0	1	0	1	0	1	7	5.98981	9.221011	3.323665	0.014493	0.69860125	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.434424	0.057971	0	0	0
168	0	168	168	168	0	1	0	1	1	0	7	9.221011	6.875569	3.83531	0.014493	0.351227625	1	1
154	0	154	154	154	0	1	0	1	0	0	6	6.875569	10.700842	4.266255	0.695652	0.24077	1	1
138	0	138	138	138	0	1	0	1	0	0	5	10.700842	7.941172	5.912923	0.942029	0.897705333333333	1	1
0	0	0	104	104	0	0	0	0	0	0	12	7.941172	0	2.764923	0.898551	0	1	1
0	0	0	182	182	0	0	0	0	0	0	3	0	5.999437	5.698007	0.232877	0	1	1
150	0	150	150	150	0	1	0	1	0	0	5	5.999437	7.052938	4.35742	0.041096	0.588963	1	1
202	0	202	202	202	0	1	0	1	0	1	7	7.052938	9.384117	2.913284	0	0.5733395	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.475158	0.054795	0	0	0
148	148	0	316	316	0	2	0	2	1	0	9	9.384117	11.989357	1.690196	0	0.1970833	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.840556	0.315068	0	0	0
0	0	0	230	230	0	1	0	1	1	0	3	11.989357	0	6.475158	0.917808	0	1	1
0	0	0	0	0	0	0	0	0	0	0	6	0	0	2.640481	0.726027	0	0	0
0	0	0	196	196	0	0	0	0	0	0	5	0	6.514958	3.80058	0	0	1	1
202	0	202	202	202	0	1	0	1	0	0	5	6.514958	7.094885	5.3386	0.014706	0.471342166666667	1	1
194	194	0	396	396	0	2	0	2	0	0	9	7.094885	8.728268	1.556303	0	0.3922938	1	1
272	0	272	272	272	0	1	0	1	0	1	6	8.728268	6.247637	4.346529	0	0.757904428571429	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.303174	0.014706	0	0	0
146	146	0	264	264	0	2	0	2	1	0	6	6.247637	6.224374	4.679283	0.014925	0.0789954285714286	1	1
182	0	182	182	182	0	1	0	1	0	1	5	6.224374	8.27687599999999	3.806384	0.253731	0.990079333333333	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.475158	0.014925	0	0	0
146	146	0	330	330	0	2	0	2	0	0	10	8.27687599999999	11.47223	1.90309	0	0.383395636363636	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.509479	0.223881	0	0	0
0	0	0	290	290	0	0	0	0	1	0	5	11.47223	0	3.967642	0.044776	0	1	1
0	0	0	178	178	0	0	0	0	0	0	6	0	4.10285	3.875003	0	0	1	1
114	0	114	114	114	0	1	0	1	0	0	3	4.10285	4.671151	5.460754	0.403226	0.09788	1	1
146	0	146	146	146	0	1	0	1	0	0	3	4.671151	7.116228	6.475158	0.032258	0.26566775	1	1
218	0	218	218	218	0	1	0	1	0	0	9	7.116228	10.737768	1.591065	0	0.4178899	1	1
274	0	274	274	274	0	1	0	1	0	1	8	10.737768	11.028333	2.232996	0.032258	0.546296333333333	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	5.465099	0.064516	0	0	0
180	0	180	180	180	0	1	0	1	1	0	5	11.028333	12.703333	5.912923	0.774194	0.324166666666667	1	1
0	0	0	130	130	0	0	0	0	0	0	14	12.703333	0	2.680336	0.33871	0	1	1
0	0	0	194	194	0	0	0	0	0	1	3	0	7.512657	5.326188	0.071429	0	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	4.31133	0.142857	0	0	0
128	0	128	128	128	0	1	0	1	1	0	3	7.512657	5.470997	6.509479	0.028571	0.162142	1	1
138	0	138	138	138	0	1	0	1	0	0	7	5.470997	8.13265	4.108328	0.457143	0.264945625	1	1
158	0	158	158	158	0	1	0	1	0	0	3	8.13265	6.216062	5.577601	0.085714	0.56305375	1	1
176	0	176	176	176	0	1	0	1	0	0	4	6.216062	6.146306	4.136118	0	0.8936554	1	1
288	0	288	288	288	0	1	0	1	0	1	8	6.146306	10.280903	4.094995	0	0.623842555555556	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.893774	0.942857	0	0	0
0	0	0	454	454	0	0	0	0	1	0	13	10.280903	0	0.30103	0	0	1	1
0	0	0	292	292	0	0	0	0	0	0	5	0	6.937965	3.60401	0	0	1	1
138	0	138	138	138	0	1	0	1	0	0	7	6.937965	7.752868	3.005181	0.012987	0.494550125	1	1
196	0	196	196	196	0	1	0	1	0	1	3	7.752868	6.97089	5.460754	0.584416	0.92731725	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	5.902784	0.298701	0	0	0
126	0	126	126	126	0	1	0	1	0	0	3	6.97089	5.616693	6.475158	0	0.42003975	1	1
90	0	90	90	90	0	1	0	1	0	0	4	5.616693	7.749201	3.735359	0.052632	0.6593704	1	1
0	0	0	76	76	0	0	0	0	0	0	10	7.749201	0	3.286456	0.75	0	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	5.23162	0.013889	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0	4.327359	0.013889	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0	4.955779	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0	3.085647	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	5.721646	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0	4.379106	0.027778	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0	5.544486	0.875	0	0	0
0	0	0	306	306	0	0	0	0	0	0	6	0	8.234898	3.426023	0	0	1	1
316	0	316	316	316	0	1	0	1	0	1	7	8.234898	10.248858	3.044148	0	0.54880675	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.422478	0.040541	0	0	0
184	0	184	184	184	0	1	0	1	1	0	5	10.248858	8.865258	5.145433	0.027027	0.439885333333333	1	1
124	0	124	124	124	0	1	0	1	0	0	7	8.865258	7.197353	4.075547	0.513514	0.68807125	1	1
156	0	156	156	156	0	1	0	1	0	1	6	7.197353	11.124807	4.970272	0.013514	0.671703285714286	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.419771	0.027027	0	0	0
0	0	0	212	212	0	0	0	0	1	0	11	11.124807	0	3.772248	0.054054	0	1	1
0	0	0	266	266	0	0	0	0	0	0	7	0	7.873076	3.571359	0	0	1	1
202	0	202	202	202	0	1	0	1	0	0	4	7.873076	4.557872	4.702301	0.013514	0.7020462	1	1
232	0	232	232	232	0	1	0	1	0	1	3	4.557872	9.608382	5.986551	0.027027	0.76702575	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.509479	0.162162	0	0	0
404	0	404	404	404	0	1	0	1	0	0	10	9.608382	10.607543	2.577492	0	0.425135	1	1
0	0	0	192	192	0	1	0	1	0	0	7	10.607543	0	1.892095	0.351351	0	1	1
0	0	0	0	0	0	0	0	0	0	0	6	0	0	5.2925	0.986486	0	0	0
0	0	0	184	184	0	0	0	0	0	0	3	0	6.726255	5.425435	0.2	0	1	1
168	0	168	168	168	0	1	0	1	0	1	4	6.726255	6.433899	3.710287	0	0.8939286	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.878413	0.169231	0	0	0
160	160	0	340	340	0	2	0	2	0	0	13	6.433899	10.951316	1.995635	0	0.135967285714286	1	1
214	0	214	214	214	0	1	0	1	0	1	5	10.951316	8.047347	4.876749	0.076923	0.751453833333333	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	6.035134	0.076923	0	0	0
162	0	162	162	162	0	1	0	1	1	0	8	8.047347	11.106735	1.740363	0.015625	0.395118888888889	1	1
0	0	0	82	82	0	0	0	0	0	0	8	11.106735	0	3.634376	0.09375	0	1	1
0	0	0	182	182	0	0	0	0	0	0	3	0	6.176377	5.698007	0.194444	0	1	1
158	0	158	158	158	0	1	0	1	0	0	7	6.176377	7.477919	2.482874	0	0.551305375	1	1
232	0	232	232	232	0	1	0	1	0	0	6	7.477919	7.726638	1.380211	0.375	0.555480285714286	1	1
150	0	150	150	150	0	1	0	1	0	1	9	7.726638	10.496176	4.558264	0.013889	0.4615	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	6.203778	0.027778	0	0	0
340	0	340	340	340	0	1	0	1	1	0	5	10.496176	12.562782	2.143015	0.041667	0.351862666666667	1	1
0	0	0	112	112	0	0	0	0	0	0	14	12.562782	0	1.380211	0.208333	0	1	1
0	0	0	334	334	0	0	0	0	0	0	8	0	9.047878	2.176091	0	0	1	1
194	0	194	194	194	0	1	0	1	0	0	6	9.047878	6.33492	3.323046	0	0.611266571428571	1	1
162	0	162	162	162	0	1	0	1	0	1	3	6.33492	7.469547	5.781731	0.104478	0.9034465	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.078625	0.134328	0	0	0
138	138	0	274	274	0	2	0	2	0	0	11	7.469547	10.415491	2.898725	0	0.256944416666667	1	1
176	0	176	176	176	0	1	0	1	0	1	7	10.415491	7.287855	3.96009	0.298507	0.68003075	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.509479	0.656716	0	0	0
172	0	172	172	172	0	1	0	1	1	0	3	7.287855	4.271155	5.110209	0.283582	0.18202525	1	1
224	0	224	224	224	0	1	0	1	0	0	3	4.271155	7.281495	6.475158	0.104478	0.249814	1	1
142	0	142	142	142	0	1	0	1	0	1	5	7.281495	9.871928	4.425175	0	0.7134585	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	4.162176	0.567164	0	0	0
0	0	0	112	112	0	0	0	0	1	0	4	9.871928	0	4.621955	0.328358	0	1	1
0	0	0	212	212	0	0	0	0	0	0	3	0	7.205879	5.698007	0.235294	0	1	1
132	0	132	132	132	0	1	0	1	0	1	4	7.205879	6.316187	4.762363	0.132353	0.8799494	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.893774	0.058824	0	0	0
182	0	182	182	182	0	1	0	1	0	0	3	6.316187	7.081806	5.83478	0.632353	0.4289835	1	1
236	0	236	236	236	0	1	0	1	0	0	7	7.081806	8.400734	2.739572	0	0.5997175	1	1
